ID,Mission Date,Operation,Country,SERVICE,Unit,Mission design series aircraft,Mission Number,Time of Day,Departure,Number of Planes Attacking,Call Sign,Weapons Expendend,Weapon Type,Weapon Weight,Bomb Load,Latitude,Longitude,Target Location,Target Country,Target Type,Launching Base,Base Latitude,Base Longitude,Bomb Damage Assessment,Enemy Action,Route Details,ISR COLLECTED,Friendly Casualties,WEATHER,Altitude,Date of Record
447,9/18/1918,St Mihiel,USA,USAAS,20th Aero Squadron,Liberty DH 4,49,,9/18/1918 16:10:00,5,,19,155 mm Demolition,2090,418,49.09837458,5.892534255,Mars-la-Tour,France,Town,Amanty,,,,"""Antiaircraft fairly around Lake Lachausee.  About 9 Fokkers seen at 17:35, 10,000 ft near Conflans.  Black Fokker with white stripe nose and tail""","""Gondrescourt, St. Dizier, Etain, Conflans, avviville, Lachausee""",None,None,"""Very poor, Cloudy""",12000,6/10/2016
448,9/18/1918,St Mihiel,USA,USAAS,11th Aero Squadron,,50,,9/18/1918 16:45:00,6,,10,155 mm Demolition,1100,183.3333333,49.03738967,5.819320679,Lachaussee,France,,Amanty,,,Objective could not be seen as formation broke up on account of clouds near La Channe.,Antiaircraft slight but very accurate  Lt Oatis and Lt Guthrie had a running fight starting just south of Conflans crossed lines at Damleue and continued until between Ambly sur Meuse and Bouquemont.  Lt Oatis (pilot) Lt Guthrie(Observ) flew in clouds unt,St Mihiel to Obj and Return,None,Five planes failed to return,Very Poor,8000,6/10/2016
449,9/18/1918,St Mihiel,USA,USAAS,11th Aero Squadron,,50,,9/18/1918 16:45:00,6,,2500,rounds,62.15,10.35833333,49.03738967,5.819320679,Lachaussee,France,,Amanty,,,Objective could not be seen as formation broke up on account of clouds near La Channe.,Antiaircraft slight but very accurate  Lt Oatis and Lt Guthrie had a running fight starting just south of Conflans crossed lines at Damleue and continued until between Ambly sur Meuse and Bouquemont.  Lt Oatis (pilot) Lt Guthrie(Observ) flew in clouds unt,St Mihiel to Obj and Return,None,Five planes failed to return,Very Poor,8000,6/10/2016
450,9/20/1918,,UK,RAF,No. 97 Sqdn,Hadley Page O/400,,,Night,9,,,,14033,1559.222222,48.915636,8.007115,"""Buhl, Boul, Karlsruhe""",France,"""Aerodromes,Gasworks""",Xaffévillers,48.41122886,6.5995216,,,,,0,,10000,6/10/2016
451,9/20/1918,,UK,RAF,No. 115 Sqdn,Hadley Page O/400,,,Night,10,,,,16128,1612.8,48.924444,6.6363888,"""Morhanqe, Fontenay""",France,Aerodomes,Roville-aux-Chênes,48.382848,6.62454128,,,,,1,,10000,6/10/2016
452,9/20/1918,,UK,RAF,No. 215 Sqdn,Hadley Page O/400,,,Night,4,,,,6272,1568,49.115461,6.175875,Frescaty,France,Aerodrome,Xaffévillers,48.41122886,6.5995216,,,,,1,,10000,6/10/2016
453,9/20/1918,,UK,RAF,No. 100 Sqdn,Hadley Page O/400,,,Night,3,,,,4704,1568,49.488333,8.464722,"""Mannheim, Karlsruhe, Saarbrucken""",Germany,"""Lanz Wks, Gasworks, Blst Furn""",Xaffévillers,48.41122886,6.5995216,,,,,0,,8700,6/10/2016
454,9/20/1918,,UK,RAF,No. 216 Sqdn,Hadley Page O/400,,,Night,7,,,,10518,1502.571429,49.488333,8.464722,"""Mannheim, Frescaty""",Germany,"""Lanz Works, Aerodrome""",Autreville,49.58890345,3.228178024,,,,,0,,10000,6/10/2016
455,9/21/1918,,UK,RAF,No. 97 Sqdn,Hadley Page O/400,,,Night,6,,,,9802,1633.666667,48.915636,8.007115,Buhl,France,Aerodrome,Xaffévillers,48.41122886,6.5995216,,,,,0,,6500,6/10/2016
456,9/21/1918,,UK,RAF,No. 100 Sqdn,Hadley Page O/400,,,Night,3,,,,5376,1792,49.115461,6.175875,Frescaty,France,Aerodrome,Xaffévillers,48.41122886,6.5995216,,,,,0,,8700,6/10/2016
457,9/21/1918,,UK,RAF,No. 115 Sqdn,Hadley Page O/400,,,Night,3,,,,4480,1493.333333,48.924444,6.6363888,"""Morhange, Leiningen""",France,"""Aerodrome, Rail Stn""",Roville-aux-Chênes,48.382848,6.62454128,,,,,0,,10000,6/10/2016
458,9/21/1918,,UK,RAF,No. 215 Sqdn,Hadley Page O/400,,,Night,3,,,,6126,2042,51.9691868,5.6653948,Hagendingen,Germany,Blast Furnaces,Xaffévillers,48.41122886,6.5995216,,,,,0,,10000,6/10/2016
459,9/21/1918,,UK,RAF,No. 216 Sqdn,Hadley Page O/400,,,Night,6,,,,9174,1529,48.283224,7.262372,Rombach,Germany,Factories & Railroads,Autreville,49.58890345,3.228178024,,,,,0,,10000,6/10/2016
460,9/25/1918,,UK,RAF,No. 55 Sqdn,Airco DH4 Day Bomber,,,Day,12,,,,2742,228.5,49.4446997,7.7690041,Kaiserslautern,Germany,Munitions Factories,Azelot,48.5941522,6.2420764,,,,,3,,10000,6/10/2016
461,9/25/1918,,UK,RAF,No. 99 Sqdn,Airco DH9 Day Bomber,,,Day,5,,,,1138,227.6,48.915636,8.007115,Buhl,France,Aerodrome,Azelot,48.5941522,6.2420764,,,,,1,,10000,6/10/2016
462,9/25/1918,,UK,RAF,No. 104 Sqdn,Airco DH9 Day Bomber,,,Day,7,,,,1532,218.8571429,48.915636,8.007115,Buhl,France,Aerodrome,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
463,9/25/1918,,UK,RAF,No. 110 Sqdn,Airco DH9A Day Bomber,,,Day,11,,,,3378,307.0909091,50.1114451,8.6806154,Frankfurt,Germany,Works and Railways,Bettoncourt,48.35622051,6.1545324,,,,,4,,10000,6/10/2016
464,9/25/1918,,France,GAR,Night Bombardment Grp,Caproni,,,,10,,57,50 Kg,6270,627,,,"""Longoyon,  Dommary Baroncourt, Condflans""",France,,Villeneuve-les-Vertus,48.905278,4.001944,,,,,,,,6/10/2016
465,9/25/1918,,France,GAR,Night Bombardment Grp,Caproni,,,,10,,12,10 Kg,264,26.4,,,"""Longoyon,  Dommary Baroncourt, Condflans""",France,,Villeneuve-les-Vertus,48.905278,4.001944,,,,,,,,6/10/2016
466,9/26/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,51,,9/26/1918 8:50:00,14,,50,rounds,1.215,0.086785714,49.387969,5.184436,Dun-sur-Meuse,France,Town,Maulan,48.67381826,5.24807453,"""All bombs dropped on Dun sur Meuse, on town and a fire was started""","""Antiaircraft very slight and accurate.  6 Pfalz or Fokkers encountered at 10:15, 14,000 ftnear Dun sur Meuse.  Planes were black with white band on fuselage, were seen to  attack 96th Aero Squadron & when 20th Aero Squadron formation came up, they drew of""","""Ligny, St. Meneheuld, Verennes, Dun-sur-Meuse, Bethincourt (?), Maulan""",,None,Fair,14000,6/10/2016
467,9/26/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,51,,9/26/1918 8:50:00,14,,56,155 mm Demolition,6160,440,49.383321,5.185866,Dun-sur-Meuse,France,Town,Maulan,48.67381826,5.24807453,"""All bombs dropped on Dun sur Meuse, on town and a fire was started""","""Antiaircraft very slight and accurate.  6 Pfalz or Fokkers encountered at 10:15, 14,000 ftnear Dun sur Meuse.  Planes were black with white band on fuselage, were seen to  attack 96th Aero Squadron & when 20th Aero Squadron formation came up, they drew of""","""Ligny, St. Meneheuld, Verennes, Dun-sur-Meuse, Bethincourt (?), Maulan""",,None,Fair,14000,6/10/2016
468,9/26/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,51,,9/26/1918 9:00:00,1,,2,155 mm Demolition,220,220,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,No bursts observed.  1 aircraft with 20th Sqdn formation,"""Antiaircraft was slight and inaccurate.  6 enemy aircraft attacked from Dun-sur-Meuse to lines.  Very aggressive.  Type Fokker, at 10:35 13,500 ft.  Two enemy planes seen to have crashed to ground, one enemy plane seen to have gone down out of control.   ""","""Bar-le-Duc, St Memehould, Dun and return""",None,None,Good,13000,6/10/2016
469,9/26/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,51,,9/26/1918 9:00:00,1,,400,rounds,9.944,9.944,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,No bursts observed,"""Antiaircraft was slight and inaccurate.  6 enemy aircraft attacked from Dun-sur-Meuse to lines.  Very aggressive.  Type Fokker, at 10:35 13,500 ft.  Two enemy planes seen to have crashed to ground, one enemy plane seen to have gone down out of control.   ""","""Bar-le-Duc, St Memehould, Dun and return""",None,None,Good,13000,6/10/2016
470,9/26/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,51,,9/26/1918 9:30:00,6,,700,rounds,17.402,2.900333333,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,"""Ammunition dumps burning north of town.  In center of town, one large fire observed in town""",Anti aircraft very active and inaccurate.  Two enemy machines shot down out of control.  Not able to identify machines or markings.  10 enemy aircraft encountered at 10:10,"""Ligny, St Memeheuld(?), Clermont, Vareens(?), Dun, Verdun, Bar-le-Duc, Maulan""",None,"""Observer, 2nd Lt P.J. O'Donnell killed in combat""",Poor,13650,6/10/2016
471,9/26/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,51,,9/26/1918 9:30:00,6,,12,155 mm Demolition,1320,220,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,"""Ammunition dumps burning north of town.  In center of town, one large fire observed in town""",Anti aircraft very active and inaccurate.  Two enemy machines shot down out of control.  Not able to identify machines or markings.  10 enemy aircraft encountered at 10:10,"""Ligny, St Memeheuld(?), Clermont, Vareens(?), Dun, Verdun, Bar-le-Duc, Maulan""",None,"""Observer, 2nd Lt P.J. O'Donnell killed in combat""",Poor,13650,6/10/2016
472,9/26/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,51,,9/26/1918 9:30:00,6,,18,115 mm,792,132,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,"""Ammunition dumps burning north of town.  In center of town, one large fire observed in town""",Anti aircraft very active and inaccurate.  Two enemy machines shot down out of control.  Not able to identify machines or markings.  10 enemy aircraft encountered at 10:10,"""Ligny, St Memeheuld(?), Clermont, Vareens(?), Dun, Verdun, Bar-le-Duc, Maulan""",None,"""Observer, 2nd Lt P.J. O'Donnell killed in combat""",Poor,13650,6/10/2016
473,9/26/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,52,,9/26/1918 14:45:00,0,,0,,0,0,,,,,,,,,,None,,None,None,,9999,6/10/2016
474,9/26/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,53,,9/26/1918 15:15:00,8,,16,155 mm Demolition,1760,220,49.212586,5.640218,Etain,France,,Maulan,48.67381826,5.24807453,Bursts seen in town of Etain,,"""Bar-le-Duc, then M.R. to Obj and Return""",None,None,Good,13000,6/10/2016
475,9/26/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,53,,9/26/1918 15:35:00,6,,24,155 mm Demolition,2640,440,49.212586,5.640218,Etain,France,Rail Yard,Maulan,48.67381826,5.24807453,Bursts observed on the railroad tracks on entrance to yards,"""Antiaircraft heavy and accurate SE of Etain. 6 Pfalz or Fokkers observed at 16:50 12,000 ft near Etain.""","""Verdun, Etain, Verdun, Maulan""",Combats were observed in the distance between enemy and Allied Cahser planes.  No combats of Bombers were observed.,Two of our planes dAmagneed by antiaircraft,Good,13000,6/10/2016
476,9/26/1918,,UK,RAF,No. 55 Sqdn,Airco DH4 Day Bomber,,,Day,6,,,,1374,229,49.368776,5.895641,Audun-le-Roman,France,Railways,Azelot,48.5941522,6.2420764,,,,,0,,10000,6/10/2016
477,9/26/1918,,UK,RAF,No. 99 Sqdn,Airco DH9 Day Bomber,,,Day,6,,,,1362,227,49.115461,6.175875,Metz-Sablon,France,Railways,Azelot,48.5941522,6.2420764,,,,,5,,10000,6/10/2016
478,9/26/1918,,UK,RAF,No. 104 Sqdn,Airco DH9 Day Bomber,,,Day,9,,,,2210,245.5555556,49.115461,6.175875,Metz-Sablon,France,Railways,Azelot,48.5941522,6.2420764,,,,,1,,10000,6/10/2016
479,9/26/1918,,UK,RAF,No. 97 Sqdn,Hadley Page O/400,,,Night,5,,,,7355,1471,49.762085,4.726096,"""Mezieres, Metz-Sablon""",Switzerland,Railways,Xaffévillers,48.41122886,6.5995216,,,,,0,,6500,6/10/2016
480,9/26/1918,,UK,RAF,No. 100 Sqdn,Hadley Page O/400,,,Night,2,,,,3238,1619,49.356794,6.167606,Thionville. Metz-Sablon,France,"""Railway-Jtn, Railways""",Xaffévillers,48.41122886,6.5995216,,,,,0,,8700,6/10/2016
481,9/26/1918,,UK,RAF,No. 115 Sqdn,Hadley Page O/400,,,Night,2,,,,3136,1568,49.115461,6.175875,"""Metz-Sablon, Thionville, Plappeville""",France,"""Railways, AAA, Aerodrome""",Roville-aux-Chênes,48.382848,6.62454128,,,,,0,,10000,6/10/2016
482,9/26/1918,,UK,RAF,No. 215 Sqdn,Hadley Page O/400,,,Night,3,,,,6126,2042,49.115461,6.175875,"""Metz-Sablon, Frescaty""",France,Railways. Aerodrome,Xaffévillers,48.41122886,6.5995216,,,,,1,,10000,6/10/2016
483,9/26/1918,,UK,RAF,No. 216 Sqdn,Hadley Page O/400,,,Night,4,,,,5926,1481.5,49.762085,4.726096,"""Mezieres, Metz-Sablon""",Switzerland,Railways,Autreville,49.58890345,3.228178024,,,,,0,,10000,6/10/2016
484,9/26/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,,,11044,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
485,9/27/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,Breguet 14 B2,54,,9/27/1918 17:00:00,3,,,,,0,49.387969,5.184436,Dun-sur-Meuse,France,,Maulan,48.67381826,5.24807453,No bursts observed.  Seven teams attached to 96th Squadron.  Three reached obj.  All returned,,,None,None,Poor,9000,6/10/2016
486,9/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,55,,9/27/1918 17:05:00,6,,7,155 mm Demolition,770,128.3333333,48.354415,5.685626,Mouzon,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft light and inaccurate.  6 Fokkers encountered near Etain at 18:10, 3200 ft.""","""Touilly, Verdun, etain, St. Mihiel, Maulan""",Locomotives with steam up in Dommary - Baroncourt.  There appeared to be a combat between to chaser formations in the vicinity of Thiacourt at 18:00 pm,None,Poor (Cloudy),3200,6/10/2016
487,9/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,55,,9/27/1918 17:05:00,6,,300,rounds,7.29,1.215,48.354415,5.685626,Mouzon,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft light and inaccurate.  6 Fokkers encountered near Etain at 18:10, 3200 ft.""","""Touilly, Verdun, etain, St. Mihiel, Maulan""",Locomotives with steam up in Dommary - Baroncourt.  There appeared to be a combat between to chaser formations in the vicinity of Thiacourt at 18:00 pm,None,Poor (Cloudy),3200,6/10/2016
488,9/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,55,,9/27/1918 17:05:00,6,,6,115 mm demolition,264,44,48.354415,5.685626,Mouzon,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft light and inaccurate.  6 Fokkers encountered near Etain at 18:10, 3200 ft.""","""Touilly, Verdun, etain, St. Mihiel, Maulan""",Locomotives with steam up in Dommary - Baroncourt.  There appeared to be a combat between to chaser formations in the vicinity of Thiacourt at 18:00 pm,None,Poor (Cloudy),3200,6/10/2016
489,9/27/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,55,,9/27/1918 17:05:00,6,,2,10 kg incencdiaries,20,3.333333333,48.354415,5.685626,Mouzon,France,,Maulan,48.67381826,5.24807453,,"""Antiaircraft light and inaccurate.  6 Fokkers encountered near Etain at 18:10, 3200 ft.""","""Touilly, Verdun, etain, St. Mihiel, Maulan""",Locomotives with steam up in Dommary - Baroncourt.  There appeared to be a combat between to chaser formations in the vicinity of Thiacourt at 18:00 pm,None,Poor (Cloudy),3200,6/10/2016
490,9/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,56,,9/27/1918 17:05:00,4,,8,155 mm Demolition,880,220,49.212586,5.640218,Etain,France,,Maulan,48.67381826,5.24807453,Etain was bombed instead of Moussay owing to weather conditions.  The burst could not be seen on account of clouds,6 Fokkers engaged near Etain at 18:00 to 18:15,"""Ligny,Souilly, Verdun, Etain, St Mihiel, Maulan""",None,None,Poor(cloudy),10400,6/10/2016
491,9/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,56,,9/27/1918 17:05:00,4,,8,115 mm Long,352,88,49.212586,5.640218,Etain,France,,Maulan,48.67381826,5.24807453,Etain was bombed instead of Moussay owing to weather conditions.  The burst could not be seen on account of clouds,6 Fokkers engaged near Etain at 18:00 to 18:15,"""Ligny,Souilly, Verdun, Etain, St Mihiel, Maulan""",None,None,Poor(cloudy),10400,6/10/2016
492,9/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,56,,9/27/1918 17:05:00,4,,2,90 mm incendiary,39.6,9.9,49.212586,5.640218,Etain,France,,Maulan,48.67381826,5.24807453,Etain was bombed instead of Moussay owing to weather conditions.  The burst could not be seen on account of clouds,6 Fokkers engaged near Etain at 18:00 to 18:15,"""Ligny,Souilly, Verdun, Etain, St Mihiel, Maulan""",None,None,Poor(cloudy),10400,6/10/2016
493,9/27/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,56,,9/27/1918 17:05:00,4,,225,rounds,5.5935,1.398375,49.212586,5.640218,Etain,France,,Maulan,48.67381826,5.24807453,Etain was bombed instead of Moussay owing to weather conditions.  The burst could not be seen on account of clouds,6 Fokkers engaged near Etain at 18:00 to 18:15,"""Ligny,Souilly, Verdun, Etain, St Mihiel, Maulan""",None,None,Poor(cloudy),10400,6/10/2016
494,9/27/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,88,50 Kg,9680,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
495,9/27/1918,,France,GAR,Night Bombardment Grp,Caproni,,,,30,,108,50 Kg,11880,396,,,"""Longoyon,  Audun-le-Roman, Frieux, Gouramcourt, Stennay""",France,,Villeneuve-les-Vertus,48.905278,4.001944,,,,,,,,6/10/2016
496,9/27/1918,,France,GAR,Night Bombardment Grp,Caproni,,,,30,,15,10 Kg,330,11,,,"""Longoyon,  Audun-le-Roman, Frieux, Gouramcourt, Stennay""",France,,Villeneuve-les-Vertus,48.905278,4.001944,,,,,,,,6/10/2016
497,9/28/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,57,,9/28/1918 7:50:00,0,,0,,,,49.355824,5.090705,Bantheville,France,,Maulan,48.67381826,5.24807453,"""4 teams of the 20th left the field , four teams reached the lines, but storm encountered and formation returned.""",None,None,None,None,Poor (very cloudy & hail storm),10000,6/10/2016
498,9/28/1918,Argonne-Meuse,USA,USAAS,20th Aero Squadron,Liberty DH 4,58,,9/28/1918 16:25:00,8,,6,155 mm Demolition,660,82.5,49.320904,4.92469,Marcq (Grand Pre),France,Station,Maulan,48.67381826,5.24807453,Bursts were observed in the center of town of Marcq.   A fire was seen to break out in the town of Marcq.,"""Antiaircraft fairly accurate southwest of Remmange.  4 enemy planes were seen but not encountered south of Grand Pre, 4000 ft.""",,The formation was accompanied by Allied Chasers.,None,Partly Cloudy.  Clear over objective,14000,6/10/2016
499,9/28/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,20,10 Kg,440,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
500,9/28/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,23,50 Kg,2530,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
501,9/28/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,14,20 Kg,616,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
502,9/28/1918,,USA,USAAS,1st Pursuit Wing,Spad XIII,,,,,,40,10 Kg,880,,,,,France,,Lisle-en-Barrois,48.896582,5.125722,,,,,,,,6/10/2016
503,9/29/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,58,,9/29/1918 15:45:00,9,,6,155 mm Demolition,660,73.33333333,44.5,6.316667,Grand Pre,France,RR Station,Maulan,48.67381826,5.24807453,"""Bursts observed on dump and station at Grandpre.  9 teams from 11th , 9 teams from 20th.""",Antiaircraft slight but accurate,"""Revieny, Clermont to Obj. and Return""",None,None,Poor,15000,6/10/2016
504,9/29/1918,Argonne-Meuse,USA,USAAS,11th Aero Squadron,,58,,9/29/1918 15:45:00,9,,176,rounds,4.37536,0.486151111,44.5,6.316667,Grand Pre,France,RR Station,Maulan,48.67381826,5.24807453,"""Bursts observed on dump and station at Grandpre.  9 teams from 11th , 9 teams from 20th.""",Antiaircraft slight but accurate,"""Revieny, Clermont to Obj. and Return""",None,None,Poor,15000,6/10/2016
505,9/29/1918,Argonne-Meuse,USA,USAAS,96th Aero Squadron,Breguet 14 B2,58,,9/29/1918 16:15:00,10,,16,155 mm Demolition,1760,176,44.5,6.316667,Grand Pre,France,,Maulan,48.67381826,5.24807453,"""Four bursts cut tracks at station, 2 incendiary bombs on dumps south of town.  Fire in dumps and fire in town""",Anti aircraft was inactive and inaccurate,"""Ligny, Bar-le-Duc, St Memeheuld(?), Grand Pre, Vrennes, St Mihiel, Maulan""",3 trains going south out of Grand Pre at 1745; 1 train going south into Grand Pre at 1745.  Antiaircraft battery just south of station at Grand Pre.   One anti-aircraft battery south of Romagne.  7 Breguets west of St Mihiel at 1805.,None,Poor,13650,6/10/2016
